fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0.24849700927734375,0.019612550735473633,0.7988826815642458,0.7619047619047619,0.6956521739130435,0.7272727272727273
0.2232048511505127,0.01771688461303711,0.8033707865168539,0.7704918032786885,0.6911764705882353,0.7286821705426356
0.24204683303833008,0.01961541175842285,0.8426966292134831,0.803030303030303,0.7794117647058824,0.7910447761194029
0.23887348175048828,0.016863107681274414,0.7640449438202247,0.75,0.5735294117647058,0.65
0.22647857666015625,0.017114877700805664,0.8258426966292135,0.7794117647058824,0.7681159420289855,0.7737226277372263
