fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0.24852848052978516,0.0187530517578125,0.7932960893854749,0.7424242424242424,0.7101449275362319,0.725925925925926
0.2326948642730713,0.017288923263549805,0.797752808988764,0.7666666666666667,0.6764705882352942,0.71875
0.23713302612304688,0.01819777488708496,0.8426966292134831,0.8125,0.7647058823529411,0.7878787878787878
0.22474098205566406,0.01796698570251465,0.7752808988764045,0.7692307692307693,0.5882352941176471,0.6666666666666666
0.24180889129638672,0.019077301025390625,0.8539325842696629,0.8208955223880597,0.7971014492753623,0.8088235294117647
